SITE_ID,NAME,URL,WBID,AG,BIO,LAT,LON,SCORE
4882,Arbuckle Creek Watershed Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Arbuckle_Creek_Watershed.pdf,0,30761868,0.577377081,27.55129623,-81.36421204,0
2370,Big Bend Swamp/Holopaw Ranch Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Big_Bend_Swamp_Holopaw_Ranch.pdf,93272.19531,99125048,0.04543405,28.10581779,-81.15234375,0
4884,Conlin Lake X Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Conlin_Lake_X.pdf,0,5938468.5,0.190608501,28.22946739,-81.10314941,0
4883,Florida's First Magnitude Springs Florida Forever BOT Project - Blue Springs Park,http://www.dep.state.fl.us/lands/FFAnnual/Floridas_First_Magnitude_Springs.pdf,0,1278.270508,4.268688202,29.82759285,-82.68132019,0
3028,Fisheating Creek Ecosystem Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Fisheating_Creek_Ecosystem.pdf,192255984,192608144,0.130203068,26.98104858,-81.35118103,0
4716,Florida's First Magnitude Springs Florida Forever BOT Project - Silver Springs,http://www.dep.state.fl.us/lands/FFAnnual/Floridas_First_Magnitude_Springs.pdf,0,252811.3438,5.923267841,29.23493385,-82.0690918,0
4861,Lower Suwannee River and Gulf Watershed Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Lower_Suwannee_River_and_Gulf_Watershed.pdf,65460504,28718.01367,0.054932967,29.48468399,-83.16194153,0
4836,Myakka Ranchlands Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Myakka_Ranchlands.pdf,38861176,31405506,0.162804842,27.23567581,-82.20140076,0
4886,Charlotte Harbor Estuary Florida Forever BOT Project - Lemon Bay Midden,http://www.dep.state.fl.us/lands/FFAnnual/Charlotte_Harbor_Estuary.pdf,4.193930626,0,52.01222992,26.89684105,-82.32199097,0
4874,Pringle Creek Forest Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Pringle_Creek_Forest.pdf,32638704,0,0.087775029,29.57704544,-81.30239868,0
4885,Matanzas to Ocala Conservation Corridor Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Matanzas_to_Ocala_Conservation_Corridor.pdf,117719560,2141113.5,0.07458096,29.59903908,-81.40386963,0
4872,Blue Head Ranch Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Blue_Head_Ranch.pdf,42547792,128663392,0.183756366,27.14762115,-81.49212646,0
4118,Kissimmee-St. Johns River Connector Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Kissimmee_St_Johns_River_Connector.pdf,65801112,91986840,0.122514226,27.58665848,-80.87524414,0
4083,Annutteliga Hammock Florida Forever BOT Project,http://www.dep.state.fl.us/lands/FFAnnual/Annutteliga_Hammock.pdf,33592528,2411236.75,1.046069622,28.63578796,-82.4681015,0
1787,Wekiva-Ocala Greenway Florida Forever BOT Project - Wekiva-Ocala Connector East,http://www.dep.state.fl.us/lands/FFAnnual/Wekiva_Ocala_Greenway.pdf,0,2862813.75,1.231938124,28.98617554,-81.38311768,0
